Cargo,UF,Município,Partido,Nr.,Candidato,Votos Nominais,Situação,%/Válidos,Coligação,
Prefeito,PB,SALGADINHO,PSDB,45,DAMIÃO BALDUÍNO DA NÓBREGA,"1,036",Eleito,51.748,PL / PFL / PSDB,
Prefeito,PB,SALGADINHO,PMDB,15,JOSÉ BEZERRA DA NÓBREGA,966,Não eleito,48.252,PMDB / PTB / PPS,
Prefeito,PB,SAO JOAO DO CARIRI,PFL,25,JOSÉ CLOVES RAMOS DE FARIAS,"1,281",Não eleito,41.918,PP / PT / PMDB / PPS / PFL / PSB,
Prefeito,PB,SAO JOAO DO CARIRI,PSDB,45,VALTER MARCONE MEDEIROS,"1,775",Eleito,58.082,PSDB / PTB,
Prefeito,PB,SAO JOSE DA LAGOA TAPADA,PMDB,15,ANTONIO PEREIRA DA SILVA,"2,196",Não eleito,44.954,PTB / PMDB,
Prefeito,PB,SAO JOSE DA LAGOA TAPADA,PFL,25,CLAUDIO ANTONIO MARQUES DE SOUSA,"2,689",Eleito,55.046,PDT / PT / PL / PFL / PSDB,
Prefeito,PB,SAO JOSE DE PRINCESA,PSDB,45,JOSÉ FRANCISCO CORDEIRO NETO,332,Não eleito,15.772,PSDB / PDT / PP,
Prefeito,PB,SAO JOSE DE PRINCESA,PL,22,SEBASTIAO ROBERTO DO NASCIMENTO,"1,773",Eleito,84.228,PMDB / PL / PFL,
Prefeito,PB,SAO JOSE DO BONFIM,PT,13,GENIVAL LEITE BEZERRA JUNIOR,27,Não eleito,1.112,(sem coligação),
Prefeito,PB,SAO JOSE DO BONFIM,PMDB,15,MIGUEL MOTA VICTOR,"1,370",Eleito,56.425,(sem coligação),
Prefeito,PB,SAO JOSE DO BONFIM,PSDB,45,WAGNER MARQUES DANTAS,"1,031",Não eleito,42.463,PDT / PFL / PSDB / PC do B,
Prefeito,PB,SAPE,PTB,14,JOÃO CLEMENTE NETO,"6,075",Não eleito,24.093,PTB / PL / PHS / PV,
Prefeito,PB,SAPE,PSDB,45,JOSE FELICIANO FILHO,"6,603",Não eleito,26.187,PSDB / PSDC / PPS,
Prefeito,PB,SAPE,PMDB,15,MARIA JOSÉ DE OLIVEIRA PONTES,188,Não eleito,0.746,(sem coligação),
Prefeito,PB,SAPE,PDT,12,MARIA LUIZA DO NASCIMENTO SILVA,"10,307",Eleito,40.876,PDT / PP / PFL,
Prefeito,PB,SAPE,PSB,40,MELCIADES JOSE DE BRITO,"2,042",Não eleito,8.098,PSB / PC do B,
Prefeito,PB,PILOES,PPS,23,IREMAR FLÔR DE SOUZA,"2,765",Eleito,60.783,PTB / PMDB / PPS / PSB,
Prefeito,PB,PILOES,PT,13,JOSÉ DE ARIMATÉIA COSTA,642,Não eleito,14.113,PT / PSDB / PV,
Prefeito,PB,PILOES,PFL,25,MICHELINE AMARANTE MAIA,"1,142",Não eleito,25.104,PFL / PDT,
Prefeito,PB,PITIMBU,PTB,14,HÉRCULES ANTÔNIO PESSOA RIBEIRO,"3,138",Eleito,49.41,PTB / PL / PDT / PPS,
Prefeito,PB,PITIMBU,PP,11,JOSÉ RÔMULO CARNEIRO DE ALBUQUERQUE NETO,"2,455",Não eleito,38.655,PP / PMDB,
Prefeito,PB,PITIMBU,PSB,40,SEBASTIAO PEREIRA BARBOSA,758,Não eleito,11.935,PSB / PSDB,
Prefeito,PB,RIACHAO DO BACAMARTE,PMDB,15,ERIVALDO GUEDES AMARAL,"1,418",Eleito,53.896,PP / PT / PMDB / PPS / PSDC,
Prefeito,PB,RIACHAO DO BACAMARTE,PL,22,JOSE LEONARDO MOTA DE VASCONCELOS,"1,213",Não eleito,46.104,PL / PSDB / PTC / PTB / PFL,
Prefeito,PB,SALGADO DE SAO FELIX,PSDB,45,APOLINARIO DOS ANJOS NETO,"3,999",Eleito,60.181,PSDB / PSB / PFL / PL / PT,
Prefeito,PB,SALGADO DE SAO FELIX,PTB,14,NILTON MARQUES BESERRA,"2,496",Não eleito,37.562,PTB / PDT,
Prefeito,PB,SALGADO DE SAO FELIX,PSDC,27,ROBERTO GONÇALVES PINA,150,Não eleito,2.257,(sem coligação),
Prefeito,PB,SANTA CRUZ,PSDB,45,FRANCISCO FERREIRA SOBRINHO,"2,395",Eleito,52.905,PSDB / PL,
Prefeito,PB,SANTA CRUZ,PFL,25,SEVERINO GOMES DA SILVA,"2,132",Não eleito,47.095,PTB / PPS / PFL,
Prefeito,PB,SANTA HELENA,PMDB,15,ANTONIO VERISSIMO DANTAS,"1,519",Não eleito,39.723,PMDB / PTB / PP,
Prefeito,PB,SANTA HELENA,PSDB,45,ELAIR DINIZ BRASILEIRO,"2,284",Eleito,59.728,PT / PL / PFL / PSDB,
Prefeito,PB,SANTA HELENA,PPS,23,FRANCIEUDO GUEDES DE SOUSA,21,Não eleito,0.549,(sem coligação),
Prefeito,PB,SANTA TERESINHA,PMDB,15,JOSE DE ARIMATEIA NUNES CAMBOIM,"1,478",Não eleito,43.292,(sem coligação),
Prefeito,PB,SANTA TERESINHA,PSDB,45,RUI NÓBREGA DE PONTES,"1,713",Eleito,50.176,PL / PFL / PSDB,
Prefeito,PB,SANTA TERESINHA,PP,11,SALOMAO CORDEIRO DE OLIVEIRA,223,Não eleito,6.532,(sem coligação),
Prefeito,PB,SAO BENTINHO,PMDB,15,FRANCISCO ANDRADE CARREIRO,"1,247",Eleito,51.937,(sem coligação),
Prefeito,PB,SAO BENTINHO,PSDB,45,JOÃO BATISTA ALVES DOS SANTOS,"1,154",Não eleito,48.063,PSDB / PFL / PTB,
Prefeito,PB,SAO BENTO,PMDB,15,JACI SEVERINO DE SOUZA,"10,056",Eleito,59.514,(sem coligação),
Prefeito,PB,SAO BENTO,PSDB,45,MILTON LÚCIO FILHO,"6,841",Não eleito,40.486,PSDB / PFL / PTB,
Prefeito,PB,SAO JOAO DO RIO DO PEIXE,PSDC,27,JOSE AIRTON PIRES DE SOUSA,"2,986",Não eleito,27.956,PDT / PFL / PSDC,
Prefeito,PB,SAO JOAO DO RIO DO PEIXE,PTB,14,JOSE ALDEIR MEIRELES DE ALMEIDA,"3,136",Não eleito,29.361,PTB / PPS / PV / PSDB,
Prefeito,PB,SAO JOAO DO RIO DO PEIXE,PP,11,JOSE LAVOISIER GOMES DANTAS,"4,419",Eleito,41.373,PP / PMDB / PL / PAN / PRP / PRONA,
Prefeito,PB,SAO JOAO DO RIO DO PEIXE,PHS,31,JULIO CEZAR DA CAMARA RIBEIRO VIANA,21,Não eleito,0.197,(sem coligação),
Prefeito,PB,SAO JOAO DO RIO DO PEIXE,PT,13,RAIMUNDO DANTAS PINHEIRO,119,Não eleito,1.114,(sem coligação),
Prefeito,PB,SAO JOSE DE CAIANA,PP,11,ANTONIO VIANA NETO,486,Não eleito,14.227,PP / PCB / PSL,
Prefeito,PB,SAO JOSE DE CAIANA,PFL,25,FRANCISCO MARCILIO FERNANDES LOPES,"1,293",Não eleito,37.851,PTB / PFL / PSB / PSDB,
Prefeito,PB,SAO JOSE DE CAIANA,PMDB,15,GILDIVAN LOPES DA SILVA,"1,539",Eleito,45.053,PMDB / PPS,
Prefeito,PB,SAO JOSE DE CAIANA,PDT,12,JOSE LEITE GUIMARAES,98,Não eleito,2.869,(sem coligação),
Prefeito,PB,SAO JOSE DO BREJO CRUZ,PP,11,MARIA DA NATIVIDADE SARAIVA MAIA,648,Eleito,50.863,PP / PMDB,
Prefeito,PB,SAO JOSE DO BREJO CRUZ,PFL,25,RAFIA MARIA DAS GRACAS MAIA SALDANHA,14,Não eleito,1.099,(sem coligação),
Prefeito,PB,SAO JOSE DO BREJO CRUZ,PTB,14,SABINO SARAIVA NETO,612,Não eleito,48.038,(sem coligação),
Prefeito,PB,SAO MAMEDE,PT,13,PAULO DA SILVA FREIRE,"2,370",Não eleito,43.865,PT / PMDB / PSB / PC do B,
Prefeito,PB,SAO MAMEDE,PFL,25,PEDRO BARBOSA DE ANDRADE,"3,033",Eleito,56.135,PFL / PSDB,
Prefeito,PB,SAO VICENTE DO SERIDO,PMDB,15,ENOQUE LEANDRO DE MOURA,"2,438",Não eleito,46.642,PMDB / PSDC / PDT,
Prefeito,PB,SAO VICENTE DO SERIDO,PFL,25,FRANCISCO ALVES DA SILVA,"2,789",Eleito,53.358,PP / PTB / PTN / PFL / PAN / PV / PSDB,
Prefeito,PB,PRATA,PTB,14,JOAO PEDRO SALVADOR DE LIMA,"1,291",Não eleito,47.307,PTB / PMDB / PP / PL / PPS,
Prefeito,PB,PILOEZINHOS,PFL,25,ALESSANDRO ALVES DA SILVA,"2,067",Eleito,55.925,PDT / PFL / PSB / PSDB,
Prefeito,PB,PILOEZINHOS,PMDB,15,HUMBERTO ALVES DE SOUZA,"1,629",Não eleito,44.075,PT / PMDB / PPS,
Prefeito,PB,PIRPIRITUBA,PSL,17,HERONIDES VICTOR DE OLIVEIRA SOBRINHO,611,Não eleito,11.37,PP / PDT / PSL,
Prefeito,PB,PIRPIRITUBA,PMDB,15,JOSIVALDA MATIAS DE SOUSA,"2,480",Eleito,46.148,PT / PMDB / PPS / PC do B,
Prefeito,PB,PIRPIRITUBA,PFL,25,LUIS SALUSTIANO DE MEDEIROS,"2,283",Não eleito,42.482,PTB / PL / PFL / PSDB,
Prefeito,PB,POCINHOS,PSDB,45,ADRIANO CEZAR GALDINO DE ARAUJO,"5,302",Eleito,54.008,PTB / PTC / PSDB,
Prefeito,PB,POCINHOS,PT,13,ANTÔNIO DE PÁDUA CHAVES DA COSTA,110,Não eleito,1.121,(sem coligação),
Prefeito,PB,POCINHOS,PFL,25,CARLOS ROBERTO ALVES FILHO,"4,405",Não eleito,44.871,PMDB / PPS / PFL,
Prefeito,PB,PRATA,PSDB,45,MARCEL NUNES DE FARIAS,"1,427",Eleito,52.29,PSDB / PRP / PDT / PSB / PT / PSL / PSDC / PMN,
Prefeito,PB,PRATA,PFL,25,PAULO DE FARIAS LEITE,11,Não eleito,0.403,(sem coligação),
Prefeito,PB,PRINCESA ISABEL,PSDB,45,JOSÉ SIDNEY OLIVEIRA,"6,561",Eleito,63.613,PDT / PPS / PRP / PSDB,
Prefeito,PB,PRINCESA ISABEL,PMDB,15,THIAGO PEREIRA DE SOUSA SOARES,"3,753",Não eleito,36.387,PP / PT / PMDB / PFL / PC do B,
Prefeito,PB,QUIXABA,PFL,25,JULIO CEZAR DE MEDEIROS BATISTA,596,Não eleito,48.613,PFL / PT,
Prefeito,PB,QUIXABA,PTB,14,MARLI DA SILVA CANDEIA,630,Eleito,51.387,PDT / PSDB / PTB,
Prefeito,PB,RIACHAO DO POCO,PSDB,45,JOSÉ CONSTÂNCIO SOBRINHO,"1,325",Não eleito,48.112,PSDB / PDT / PMDB / PSB / PL / PT,
Prefeito,PB,RIACHAO DO POCO,PFL,25,MARIA AUXILIADORA DIAS DO REGO,"1,429",Eleito,51.888,PTB / PFL,
Prefeito,PB,SAO DOMINGOS DE POMBAL,PMDB,15,FRANCISCO NÓBREGA ALMEIDA,"1,183",Eleito,51.547,PMDB / PFL,
Prefeito,PB,SAO DOMINGOS DE POMBAL,PSDB,45,VALDEMI MARTINS DE SOUSA,"1,112",Não eleito,48.453,PSDB / PTB / PP / PPS,
Prefeito,PB,SANTA INES,PFL,25,ADJEFFERSON KLEBER VIEIRA DINIZ,"1,444",Eleito,55.991,PFL / PDT / PPS / PSDB,
Prefeito,PB,SANTA INES,PL,22,ALGACY FERNANDO VIEIRA DE LORENA E SÁ,"1,135",Não eleito,44.009,PL / PMDB / PP / PTB / PSB,
Prefeito,PB,SANTANA DE MANGUEIRA,PSL,17,DORGIVAL DE SOUSA NITÃO,"1,132",Não eleito,33.148,PSL / PT / PL,
Prefeito,PB,SANTANA DE MANGUEIRA,PFL,25,FRANCISCO UMBERTO PEREIRA,"2,283",Eleito,66.852,PFL / PMDB / PSDB / PTB,
Prefeito,PB,SANTANA DOS GARROTES,PSDB,45,JOSÉ ALENCAR LIMA,"2,290",Não eleito,47.255,PT / PTB / PPS / PFL / PSDC / PV / PSDB,
Prefeito,PB,SANTANA DOS GARROTES,PMDB,15,JOSÉ CARLOS SOARES,"2,556",Eleito,52.745,PDT / PMDB / PL / PSB,
Prefeito,PB,SAO JOSE DE ESPINHARAS,PMDB,15,ARIANO WANDERLEY DA NOBREGA CABRAL DE VASCONCELOS,"1,127",Não eleito,34.069,PMDB / PDT,
Prefeito,PB,SAO JOSE DE ESPINHARAS,PFL,25,JOSÉ GUTEMBERG DA NÓBREGA GOMES,457,Não eleito,13.815,PL / PFL,
Prefeito,PB,SAO JOSE DE ESPINHARAS,PSDB,45,RENÊ TRIGUEIRO CAROCA,"1,724",Eleito,52.116,PP / PTB / PPS / PSDB,
Prefeito,PB,SAO JOSE DO SABUGI,PFL,25,JOSÉ DERCI DE MEDEIROS,"1,440",Eleito,51.355,PMDB / PFL / PSDB,
Prefeito,PB,SAO JOSE DO SABUGI,PTB,14,OSMAR BATISTA DE SOUZA,"1,364",Não eleito,48.645,PTB,
Prefeito,PB,SAO JOSE DOS CORDEIROS,PFL,25,EVALDO ADELMO DO NASCIMENTO,"1,206",Não eleito,46.89,PT / PFL,
Prefeito,PB,SAO MIGUEL DE TAIPU,PFL,25,ANTONIO VIEIRA NETO,"1,140",Não eleito,32.104,PFL / PSDB,
Prefeito,PB,SAO MIGUEL DE TAIPU,PT,13,MARCILENE SALES DA COSTA,"1,253",Eleito,35.286,PT / PSB,
Prefeito,PB,SAO MIGUEL DE TAIPU,PMDB,15,SERGIO GUIMARAES DA SILVA,"1,158",Não eleito,32.611,PMDB / PDT / PP,
Prefeito,PB,SAO SEBASTIAO DO UMBUZEIRO,PFL,25,ADALCINDO JOSÉ DE FREITAS,920,Não eleito,46.488,PFL / PTB / PL,
Prefeito,PB,SAO SEBASTIAO DO UMBUZEIRO,PMDB,15,ALEXANDRE FERNANDES BATISTA DE ANDRADE,"1,025",Eleito,51.794,PMDB / PP,
Prefeito,PB,SAO SEBASTIAO DO UMBUZEIRO,PT,13,ANTÔNIO ÊNIO MENESES,34,Não eleito,1.718,(sem coligação),
Prefeito,PB,PILAR,PFL,25,JOSÉ BENÍCIO DE ARAÚJO FILHO,"3,256",Eleito,50.317,PDT / PFL / PSDC,
Prefeito,PB,PILAR,PT,13,MURILO BARBOSA DE PAIVA,117,Não eleito,1.808,(sem coligação),
Prefeito,PB,PILAR,PP,11,VIRGINIA MARIA PEIXOTO VELLOSO BORGES,"3,098",Não eleito,47.875,PP / PMDB / PL / PSDB,
Prefeito,PB,POCO DANTAS,PSDB,45,HÉLIO DE ALMEIDA FREITAS MACHADO,611,Não eleito,26.916,PSDB / PFL,
Prefeito,PB,POCO DANTAS,PMDB,15,ITAMAR MOREIRA FERNANDES,"1,659",Eleito,73.084,PP / PDT / PT / PTB / PMDB,
Prefeito,PB,POCO DE JOSE DE MOURA,PFL,25,AURILEIDE EGIDIO DE MOURA,"2,200",Eleito,74.906,PP / PTB / PFL,
Prefeito,PB,POCO DE JOSE DE MOURA,PSDB,45,GERALDO WILSON DE ANDRADE,737,Não eleito,25.094,PL / PSDB,
Prefeito,PB,PUXINANA,PL,22,ABELARDO ANTÔNIO COUTINHO,"3,408",Eleito,46.412,PL / PT / PP / PSC,
Prefeito,PB,PUXINANA,PMDB,15,ARCELIA DO O COUTINHO,933,Não eleito,12.706,PMDB / PPS,
Prefeito,PB,PUXINANA,PFL,25,CRISTOVAM LIMEIRA DE QUEIROZ,"3,002",Não eleito,40.882,PTB / PFL,
Prefeito,PB,REMIGIO,PFL,25,JOSÉ PASSOS DA COSTA,"4,652",Eleito,51.591,PDT / PT / PTB / PPS / PFL / PSB,
Prefeito,PB,REMIGIO,PP,11,LUIS CLAUDIO REGIS MARINHO,"4,365",Não eleito,48.409,PP / PMDB / PSL / PL / PTC / PSDB,
Prefeito,PB,RIACHO DE SANTO ANTONIO,PMDB,15,FERNANDO ALVES FERREIRA,428,Não eleito,34.882,PT / PMDB / PL / PPS,
Prefeito,PB,RIACHO DE SANTO ANTONIO,PTB,14,JOSE ROBERTO DE LIMA,799,Eleito,65.118,PTB / PSDB / PFL,
Prefeito,PB,RIACHO DOS CAVALOS,PFL,25,ROSEMERE SUASSUNA SALDANHA,"2,586",Não eleito,45.472,PMDB / PPS / PFL,
Prefeito,PB,VARZEA,PMDB,15,JOSÉ DE ANCHIETA LOPES,762,Não eleito,41.753,PMDB / PT,
Prefeito,PB,VARZEA,PFL,25,WALDEMAR MARINHO FILHO,"1,063",Eleito,58.247,PFL / PSDB,
Prefeito,PB,VIEIROPOLIS,PP,11,JOSE CELIO ARISTOTELES,"1,801",Eleito,50.42,PP / PPS,
Prefeito,PB,VIEIROPOLIS,PSDB,45,MARCOS PEREIRA DE OLIVEIRA,"1,771",Não eleito,49.58,PSDB / PTC / PDT / PTB / PMDB / PL / PFL,
Prefeito,PB,SOLEDADE,PDT,12,ADERALDO MATIAS DE OLIVEIRA,"3,444",Não eleito,45.908,PP / PDT / PTB / PMDB / PFL / PSB / PRP / PRONA,
Prefeito,PB,SOLEDADE,PL,22,JOSE IVANILDO BARROS GOUVEIA,"4,058",Eleito,54.092,PT / PL / PPS / PSDB,
Prefeito,PB,SERTAOZINHO,PMDB,15,ANTONIO RIBEIRO FILHO,"1,313",Eleito,52.583,PMDB / PSB,
Prefeito,PB,SERTAOZINHO,PSDB,45,JOSÉ HUMBERTO ALVES DE SENA,47,Não eleito,1.882,PRP / PSDB,
Prefeito,PB,SERTAOZINHO,PFL,25,JOSIMAR JORGE DE PONTES,"1,137",Não eleito,45.535,PT / PL / PFL,
Prefeito,PB,SOBRADO,PSDB,45,CELIA MARIA DE OLIVEIRA MELO,"1,986",Eleito,44.629,PT / PSDB,
Prefeito,PB,SOBRADO,PDT,12,JOSE ANTONIO BARBOSA FERREIRA,"1,572",Não eleito,35.326,PDT / PPS / PFL / PSB,
Prefeito,PB,SOBRADO,PP,11,MARIA APARECIDA DA SILVA,892,Não eleito,20.045,PP / PTB,
Prefeito,PB,TAVARES,PFL,25,JOSE SEVERIANO DE PAULO BEZERRA DA SILVA,"3,632",Eleito,52.798,PFL / PMDB / PDT / PTB,
Prefeito,PB,TAVARES,PSDB,45,MANOEL LEITE DA SILVA,"3,247",Não eleito,47.202,PSDB / PP / PT,
Prefeito,PB,SOUSA,PSB,40,JOSE CELIO DE FIGUEIREDO,"3,679",Não eleito,11.081,PPS / PSB / PC do B / PT do B,
Prefeito,PB,SOUSA,PMDB,12,LUCIO AURELIO BRAGA MATOS,"14,096",Não eleito,42.457,PDT / PMDB / PTN / PL / PRP / PSDB,
Prefeito,PB,SOUSA,PTB,14,SALOMAO BENEVIDES GADELHA,"15,426",Eleito,46.462,PP / PT / PTB / PSL / PFL / PHS / PMN / PTC / PV,
Prefeito,PB,SOSSEGO,PSDB,45,JURACI PEDRO GOMES,"1,141",Eleito,56.457,PTB / PL / PPS / PFL / PSDB,
Prefeito,PB,SOSSEGO,PMDB,15,SERGIO RICARDO ALVES MORAIS,880,Não eleito,43.543,PMDB / PT,
Prefeito,PB,SERRA DA RAIZ,PFL,25,ADAILMA FERNANDES DA SILVA,"1,106",Eleito,50.25,PFL / PSDB,
Prefeito,PB,SERRA DA RAIZ,PL,22,LUIZ GONZAGA BEZERRA DUARTE,"1,095",Não eleito,49.75,PT / PTB / PL / PC do B,
Prefeito,PB,SERRA GRANDE,PFL,25,JOAO BOSCO CAVALCANTE,"1,077",Eleito,51.729,PFL / PSDB,
Prefeito,PB,TEIXEIRA,PT,13,JOSE ELENILDO QUEIROZ,"3,313",Não eleito,43.73,PT / PTB / PSB / PP / PMDB / PRTB,
Prefeito,PB,TEIXEIRA,PFL,25,RITA NUNES PEREIRA,"4,263",Eleito,56.27,PFL / PDT / PSDB,
Prefeito,PB,SERRARIA,PT,45,ENEIAS PEREIRA DA SILVA,"1,664",Não eleito,43.322,PT / PTB / PL / PMDB / PFL / PSB / PSDB,
Prefeito,PB,SERRARIA,PP,11,JOSÉ RICARDO PEREIRA DA SILVA,205,Não eleito,5.337,(sem coligação),
Prefeito,PB,SERRARIA,PSL,17,MARIA DE LOURDES SILVA BERNARDINO,"1,972",Eleito,51.341,PSL / PRP,
Prefeito,PB,VISTA SERRANA,PT,13,JOÃO XAVIER GOMES,928,Não eleito,45.941,PT / PMDB,
Prefeito,PB,VISTA SERRANA,PSDB,45,MONACI MARQUES DANTAS,"1,092",Eleito,54.059,PSDB / PFL / PP / PTB,
Prefeito,PB,TRIUNFO,PFL,25,ANTONIO DA SILVA DUARTE DE SA,"2,073",Não eleito,37.76,PT / PL / PFL,
Prefeito,PB,TRIUNFO,PSDB,45,DAMISIO MANGUEIRA DA SILVA,"3,417",Eleito,62.24,PTB / PPS / PSDB,
Prefeito,PB,SUME,PSB,40,FABIÓLA FERREIRA DA SILVA,937,Não eleito,10.283,(sem coligação),
Prefeito,PB,SUME,PDT,12,GENIVAL PAULINO DE SOUSA,"3,715",Não eleito,40.77,PDT / PT / PTB / PSL / PTN / PL / PV / PRP / PSDB,
Prefeito,PB,SUME,PFL,25,NIEDJA RODRIGUES DE SIQUEIRA,"4,460",Eleito,48.946,PP / PMDB / PPS / PFL,
Prefeito,PB,UIRAUNA,PSDB,45,JOÃO BOSCO NONATO FERNANDES,"5,014",Eleito,59.309,PSDB / PMDB / PDT,
Prefeito,PB,UIRAUNA,PFL,25,LAURINTINO FERNANDES NOGUEIRA,"3,440",Não eleito,40.691,PP / PT / PTB / PFL / PHS / PV,
Prefeito,PB,UMBUZEIRO,PMDB,15,ANTÔNIO FERNANDES DE LIMA,"2,791",Eleito,54.289,PT / PTB / PMDB / PPS,
Prefeito,PB,ZABELE,PSDB,45,JOSÉ FERREIRA NEVES,336,Não eleito,23.864,PTB / PSDB,
Prefeito,PB,ZABELE,PFL,25,ROBERIO ANDRADE DE VASCONCELOS,"1,072",Eleito,76.136,(sem coligação),
Prefeito,PB,SERRA GRANDE,PDT,12,JOSE ERIVAN LEITE,"1,005",Não eleito,48.271,PP / PDT / PMDB / PL / PC do B,
Prefeito,PB,SERRA REDONDA,PSDB,45,GILBERTO CAVALCANTE DE FARIAS,"2,353",Eleito,51.954,PTN / PSDB,
Prefeito,PB,SERRA REDONDA,PFL,25,NIVALDO LIMA DE OLIVEIRA,"2,176",Não eleito,48.046,PT / PTB / PMDB / PFL,
Prefeito,PB,SOLANEA,PPS,23,FRANCISCO DE ASSIS DE MELO,"6,450",Não eleito,43.916,PPS / PT / PTB / PSL / PFL,
Prefeito,PB,SOLANEA,PDT,12,KAYSER NOGUEIRA PINTO ROCHA,0,Renúncia/falecimento/cassação antes da eleição,0,PDT / PMDB / PRP,
Prefeito,PB,SOLANEA,PSDB,45,SEBASTIÃO ALBERTO CANDIDO DA CRUZ,"8,237",Eleito,56.084,PTN / PSC / PL / PSDC / PHS / PMN / PTC / PSB / PV / PSDB / PC do B / PT do B,
Prefeito,PB,UMBUZEIRO,PFL,25,THIAGO PESSOA CAMELO,"2,350",Não eleito,45.711,PDT / PL / PFL / PSDB,
Prefeito,PB,TAPEROA,PHS,31,AILTON PAULO DE SOUZA,231,Não eleito,2.965,PPS / PHS,
Prefeito,PB,TAPEROA,PSB,40,DEOCLÉCIO MOURA FILHO,"4,148",Eleito,53.241,PSB / PTB / PMDB / PP / PSDC,
Prefeito,PB,TAPEROA,PSDB,45,GERALDO NOÉ DE FARIAS,"3,412",Não eleito,43.794,PSDB / PFL,
Prefeito,PE,AGRESTINA,PSDB,45,CARMEN MIRIAM DE AZEVEDO ALVES,"6,003",Não eleito,46.862,PSDB / PMN / PAN / PC do B / PL / PRP / PV,
Prefeito,PE,AGRESTINA,PMDB,15,JOSUÉ MENDES DA SILVA,"6,546",Eleito,51.101,PMDB / PFL,
Prefeito,PE,AGRESTINA,PSB,40,MARCIANO LOPES DOS SANTOS NETO,261,Não eleito,2.037,PSB / PT,
Prefeito,PE,ANGELIM,PFL,25,JOSEMIR FIGUEIREDO DE MIRANDA,"2,933",Não eleito,48.973,PFL / PSDB,
Prefeito,PE,ANGELIM,PT,13,SAMUEL SALGADO CAVALCANTI DE ALBUQUERQUE,"3,056",Eleito,51.027,PT / PTB / PPS / PAN / PSB,
Prefeito,PE,ALTINHO,PFL,25,CARLOS HENRIQUE DE ALMEIDA CASTRO,"6,102",Não eleito,48.777,PMDB / PFL / PSDC / PMN,
Prefeito,PE,ALTINHO,PP,11,EDMILSON DE BARROS MELO,"6,197",Eleito,49.536,PP / PSDB,
Prefeito,PE,ALTINHO,PDT,12,MILTON PEREIRA DUQUE,195,Não eleito,1.559,(sem coligação),
Prefeito,PE,ALTINHO,PAN,26,WASHINGTON BENEVIDES DE MELO,16,Não eleito,0.128,(sem coligação),
Prefeito,PE,AMARAJI,PMDB,15,ADAILTON ANTÔNIO DE OLIVEIRA,"6,582",Eleito,53.569,PP / PT / PMDB / PPS / PFL,
Prefeito,PE,AMARAJI,PAN,26,CARLOS JOSÉ CLEMENTINO,17,Não eleito,0.138,PAN / PSB,
Prefeito,PE,AMARAJI,PTB,14,MARIA DO SOCORRO DE BRITO GOUVEIA,"5,688",Não eleito,46.293,PDT / PTB / PSDB,
Prefeito,PE,BOM CONSELHO,PL,22,AUDALIO FERREIRA DE ARAUJO,"9,312",Eleito,44.707,PL / PMN / PTB / PAN,
Prefeito,PE,BOM CONSELHO,PSDB,45,GERVÁSIO CAVALCANTE DE MATOS,"7,803",Não eleito,37.462,PSDB / PFL / PSDC / PSC / PP / PHS,
Prefeito,PE,BOM CONSELHO,PMDB,15,HELIO URQUISA SILVESTRE,"3,473",Não eleito,16.674,PDT / PMDB / PV,
Prefeito,PE,AGUA PRETA,PSB,40,JULIETA PONTUAL COUTINHO,"7,320",Não eleito,47.715,PDT / PT / PTB / PL / PPS / PAN / PHS / PTC / PSB / PV / PC do B,
Prefeito,PE,AGUA PRETA,PMDB,15,PAULO HUMBERTO BARRETO,"8,021",Eleito,52.285,PP / PMDB / PSL / PSC / PFL / PRP / PSDB,
Prefeito,PE,ALIANCA,PDT,12,ANA FLÁVIA BELÉM DE BARROS,"6,547",Não eleito,32.567,PDT / PTB / PCB / PSDC / PC do B,
Prefeito,PE,ALIANCA,PL,22,AZOKA JOSÉ MACIEL GOUVEIA,"3,269",Não eleito,16.261,PL / PAN / PMN / PV,
Prefeito,PE,ALIANCA,PSDB,45,CARLOS JOSÉ DE ALMEIDA FREITAS,"10,287",Eleito,51.171,PT / PSL / PFL / PSDB,
Prefeito,PE,ALAGOINHA,PFL,25,ERALDO PAES DA SILVA,"3,959",Eleito,51.077,PFL / PSDB,
Prefeito,PE,ALAGOINHA,PT,13,GLAURIA MARIA SIMÕES  MAIA ALMEIDA,"3,792",Não eleito,48.923,PP / PT / PTB / PSC / PPS / PSB / PC do B,
Prefeito,PE,AFOGADOS DA INGAZEIRA,PSDC,27,ALOISIO ARRUDA FILHO,98,Não eleito,0.547,(sem coligação),
Prefeito,PE,AFOGADOS DA INGAZEIRA,PSB,40,ANTONIO VALADARES DE SOUZA FILHO,"9,348",Eleito,52.151,PDT / PT / PTB / PCB / PPS / PSB / PC do B,
Prefeito,PE,AFOGADOS DA INGAZEIRA,PFL,25,JOSE ULISSES DE SA MAGALHAES,"8,479",Não eleito,47.303,PP / PMDB / PSC / PFL / PV / PSDB,
Prefeito,PE,ABREU E LIMA,PT,13,ANTONIO FERNANDES DE ABREU,"3,721",Não eleito,6.554,PT / PPS / PC do B / PV / PTC / PRTB,
Prefeito,PE,ABREU E LIMA,PMN,33,FABIO RODRIGUES DE OLIVEIRA,518,Não eleito,0.912,(sem coligação),
